subject,trial,kind,stress_level
5,1,Arithmetic,6
5,1,Arithmetic,6
5,1,Arithmetic,6
5,1,Arithmetic,6
5,1,Arithmetic,6
5,1,Arithmetic,6
5,2,Stroop,2
5,2,Stroop,2
5,2,Stroop,2
5,2,Stroop,2
5,2,Stroop,2
5,2,Stroop,2
5,2,Stroop,2
5,2,Stroop,2
5,2,Stroop,2
5,2,Stroop,2
5,2,Stroop,2
5,2,Stroop,2
5,2,Stroop,2
5,2,Stroop,2
5,2,Stroop,2
5,2,Stroop,2
5,2,Stroop,2
5,2,Stroop,2
5,2,Stroop,2
5,2,Stroop,2
5,2,Stroop,2
5,2,Stroop,2
5,2,Stroop,2
5,2,Stroop,2
5,2,Relax,0
5,2,Relax,0
5,2,Relax,0
5,2,Relax,0
5,2,Relax,0
5,2,Relax,0
5,2,Relax,0
5,2,Relax,0
5,2,Relax,0
5,2,Relax,0
5,2,Relax,0
5,2,Relax,0
5,2,Relax,0
5,2,Relax,0
5,2,Relax,0
5,2,Relax,0
5,2,Relax,0
5,2,Relax,0
5,2,Relax,0
5,2,Relax,0
5,2,Relax,0
5,2,Relax,0
5,2,Relax,0
5,2,Relax,0
5,2,Mirror,3
5,2,Mirror,3
5,2,Mirror,3
5,2,Mirror,3
5,2,Mirror,3
5,2,Mirror,3
5,2,Mirror,3
5,2,Mirror,3
5,2,Mirror,3
5,2,Mirror,3
5,2,Mirror,3
5,2,Mirror,3
5,2,Mirror,3
5,2,Mirror,3
5,2,Mirror,3
5,2,Mirror,3
5,2,Mirror,3
5,2,Mirror,3
5,2,Mirror,3
5,2,Mirror,3
5,2,Mirror,3
5,2,Mirror,3
5,2,Mirror,3
5,2,Mirror,3
5,2,Arithmetic,5
5,2,Arithmetic,5
5,2,Arithmetic,5
5,2,Arithmetic,5
5,2,Arithmetic,5
5,2,Arithmetic,5
5,2,Arithmetic,5
5,2,Arithmetic,5
5,2,Arithmetic,5
5,2,Arithmetic,5
5,2,Arithmetic,5
5,2,Arithmetic,5
5,2,Arithmetic,5
5,2,Arithmetic,5
5,2,Arithmetic,5
5,2,Arithmetic,5
5,2,Arithmetic,5
5,2,Arithmetic,5
5,2,Arithmetic,5
5,2,Arithmetic,5
5,2,Arithmetic,5
5,2,Arithmetic,5
5,2,Arithmetic,5
5,2,Arithmetic,5
5,3,Stroop,3
5,3,Stroop,3
5,3,Stroop,3
5,3,Stroop,3
5,3,Stroop,3
5,3,Stroop,3
5,3,Stroop,3
5,3,Stroop,3
5,3,Stroop,3
5,3,Stroop,3
5,3,Stroop,3
5,3,Stroop,3
5,3,Stroop,3
5,3,Stroop,3
5,3,Stroop,3
5,3,Stroop,3
5,3,Stroop,3
5,3,Stroop,3
5,3,Stroop,3
5,3,Stroop,3
5,3,Stroop,3
5,3,Stroop,3
5,3,Stroop,3
5,3,Stroop,3
5,3,Relax,0
5,3,Relax,0
5,3,Relax,0
5,3,Relax,0
5,3,Relax,0
5,3,Relax,0
5,3,Relax,0
5,3,Relax,0
5,3,Relax,0
5,3,Relax,0
5,3,Relax,0
5,3,Relax,0
5,3,Relax,0
5,3,Relax,0
5,3,Relax,0
5,3,Relax,0
5,3,Relax,0
5,3,Relax,0
5,3,Relax,0
5,3,Relax,0
5,3,Relax,0
5,3,Relax,0
5,3,Relax,0
5,3,Relax,0
5,3,Mirror,7
5,3,Mirror,7
5,3,Mirror,7
5,3,Mirror,7
5,3,Mirror,7
5,3,Mirror,7
5,3,Mirror,7
5,3,Mirror,7
5,3,Mirror,7
5,3,Mirror,7
5,3,Mirror,7
5,3,Mirror,7
5,3,Mirror,7
5,3,Mirror,7
5,3,Mirror,7
5,3,Mirror,7
5,3,Mirror,7
5,3,Mirror,7
5,3,Mirror,7
5,3,Mirror,7
5,3,Mirror,7
5,3,Mirror,7
5,3,Mirror,7
5,3,Mirror,7
5,3,Arithmetic,5
5,3,Arithmetic,5
5,3,Arithmetic,5
5,3,Arithmetic,5
5,3,Arithmetic,5
5,3,Arithmetic,5
5,3,Arithmetic,5
5,3,Arithmetic,5
5,3,Arithmetic,5
5,3,Arithmetic,5
5,3,Arithmetic,5
5,3,Arithmetic,5
5,3,Arithmetic,5
5,3,Arithmetic,5
5,3,Arithmetic,5
5,3,Arithmetic,5
5,3,Arithmetic,5
5,3,Arithmetic,5
5,3,Arithmetic,5
5,3,Arithmetic,5
5,3,Arithmetic,5
5,3,Arithmetic,5
5,3,Arithmetic,5
5,3,Arithmetic,5
6,1,Arithmetic,5
6,1,Arithmetic,5
6,1,Arithmetic,5
6,1,Arithmetic,5
6,1,Arithmetic,5
6,1,Arithmetic,5
6,1,Arithmetic,5
6,1,Arithmetic,5
6,1,Arithmetic,5
6,1,Arithmetic,5
6,1,Arithmetic,5
6,1,Arithmetic,5
6,1,Arithmetic,5
6,1,Arithmetic,5
6,1,Arithmetic,5
6,1,Arithmetic,5
6,1,Arithmetic,5
6,1,Arithmetic,5
6,1,Arithmetic,5
6,1,Arithmetic,5
6,1,Arithmetic,5
6,1,Arithmetic,5
6,1,Arithmetic,5
6,1,Arithmetic,5
6,1,Mirror,4
6,1,Mirror,4
6,1,Mirror,4
6,1,Mirror,4
6,1,Mirror,4
6,1,Mirror,4
6,1,Mirror,4
6,1,Mirror,4
6,1,Mirror,4
6,1,Mirror,4
6,1,Mirror,4
6,1,Mirror,4
6,1,Mirror,4
6,1,Mirror,4
6,1,Mirror,4
6,1,Mirror,4
6,1,Mirror,4
6,1,Mirror,4
6,1,Mirror,4
6,1,Mirror,4
6,1,Mirror,4
6,1,Mirror,4
6,1,Mirror,4
6,1,Mirror,4
6,1,Relax,0
6,1,Relax,0
6,1,Relax,0
6,1,Relax,0
6,1,Relax,0
6,1,Relax,0
6,1,Relax,0
6,1,Relax,0
6,1,Relax,0
6,1,Relax,0
6,1,Relax,0
6,1,Relax,0
6,1,Relax,0
6,1,Relax,0
6,1,Relax,0
6,1,Relax,0
6,1,Relax,0
6,1,Relax,0
6,1,Relax,0
6,1,Relax,0
6,1,Relax,0
6,1,Relax,0
6,1,Relax,0
6,1,Relax,0
6,1,Stroop,2
6,1,Stroop,2
6,1,Stroop,2
6,1,Stroop,2
6,1,Stroop,2
6,1,Stroop,2
6,1,Stroop,2
6,1,Stroop,2
6,1,Stroop,2
6,1,Stroop,2
6,1,Stroop,2
6,1,Stroop,2
6,1,Stroop,2
6,1,Stroop,2
6,1,Stroop,2
6,1,Stroop,2
6,1,Stroop,2
6,1,Stroop,2
6,1,Stroop,2
6,1,Stroop,2
6,1,Stroop,2
6,1,Stroop,2
6,1,Stroop,2
6,1,Stroop,2
6,2,Arithmetic,4
6,2,Arithmetic,4
6,2,Arithmetic,4
6,2,Arithmetic,4
6,2,Arithmetic,4
6,2,Arithmetic,4
6,2,Arithmetic,4
6,2,Arithmetic,4
6,2,Arithmetic,4
6,2,Arithmetic,4
6,2,Arithmetic,4
6,2,Arithmetic,4
6,2,Arithmetic,4
6,2,Arithmetic,4
6,2,Arithmetic,4
6,2,Arithmetic,4
6,2,Arithmetic,4
6,2,Arithmetic,4
6,2,Arithmetic,4
6,2,Arithmetic,4
6,2,Arithmetic,4
6,2,Arithmetic,4
6,2,Arithmetic,4
6,2,Arithmetic,4
6,2,Relax,0
6,2,Relax,0
6,2,Relax,0
6,2,Relax,0
6,2,Relax,0
6,2,Relax,0
6,2,Relax,0
6,2,Relax,0
6,2,Relax,0
6,2,Relax,0
6,2,Relax,0
6,2,Relax,0
6,2,Relax,0
6,2,Relax,0
6,2,Relax,0
6,2,Relax,0
6,2,Relax,0
6,2,Relax,0
6,2,Relax,0
6,2,Relax,0
6,2,Relax,0
6,2,Relax,0
6,2,Relax,0
6,2,Relax,0
6,2,Mirror,3
6,2,Mirror,3
6,2,Mirror,3
6,2,Mirror,3
6,2,Mirror,3
6,2,Mirror,3
6,2,Mirror,3
6,2,Mirror,3
6,2,Mirror,3
6,2,Mirror,3
6,2,Mirror,3
6,2,Mirror,3
6,2,Mirror,3
6,2,Mirror,3
6,2,Mirror,3
6,2,Mirror,3
6,2,Mirror,3
6,2,Mirror,3
6,2,Mirror,3
6,2,Mirror,3
6,2,Mirror,3
6,2,Mirror,3
6,2,Mirror,3
6,2,Mirror,3
6,2,Stroop,3
6,2,Stroop,3
6,2,Stroop,3
6,2,Stroop,3
6,2,Stroop,3
6,2,Stroop,3
6,2,Stroop,3
6,2,Stroop,3
6,2,Stroop,3
6,2,Stroop,3
6,2,Stroop,3
6,2,Stroop,3
6,2,Stroop,3
6,2,Stroop,3
6,2,Stroop,3
6,2,Stroop,3
6,2,Stroop,3
6,2,Stroop,3
6,2,Stroop,3
6,2,Stroop,3
6,2,Stroop,3
6,2,Stroop,3
6,2,Stroop,3
6,2,Stroop,3
6,3,Arithmetic,8
6,3,Arithmetic,8
6,3,Arithmetic,8
6,3,Arithmetic,8
6,3,Arithmetic,8
6,3,Arithmetic,8
6,3,Arithmetic,8
6,3,Arithmetic,8
6,3,Arithmetic,8
6,3,Arithmetic,8
6,3,Arithmetic,8
6,3,Arithmetic,8
6,3,Arithmetic,8
6,3,Arithmetic,8
6,3,Arithmetic,8
6,3,Arithmetic,8
6,3,Arithmetic,8
6,3,Arithmetic,8
6,3,Arithmetic,8
6,3,Arithmetic,8
6,3,Arithmetic,8
6,3,Arithmetic,8
6,3,Arithmetic,8
6,3,Arithmetic,8
6,3,Relax,0
6,3,Relax,0
6,3,Relax,0
6,3,Relax,0
6,3,Relax,0
6,3,Relax,0
6,3,Relax,0
6,3,Relax,0
6,3,Relax,0
6,3,Relax,0
6,3,Relax,0
6,3,Relax,0
6,3,Relax,0
6,3,Relax,0
6,3,Relax,0
6,3,Relax,0
6,3,Relax,0
6,3,Relax,0
6,3,Relax,0
6,3,Relax,0
6,3,Relax,0
6,3,Relax,0
6,3,Relax,0
6,3,Relax,0
6,3,Mirror,6
6,3,Mirror,6
6,3,Mirror,6
6,3,Mirror,6
6,3,Mirror,6
6,3,Mirror,6
6,3,Mirror,6
6,3,Mirror,6
6,3,Mirror,6
6,3,Mirror,6
6,3,Mirror,6
6,3,Mirror,6
6,3,Mirror,6
6,3,Mirror,6
6,3,Mirror,6
6,3,Mirror,6
6,3,Mirror,6
6,3,Mirror,6
6,3,Mirror,6
6,3,Mirror,6
6,3,Mirror,6
6,3,Mirror,6
6,3,Mirror,6
6,3,Mirror,6
6,3,Stroop,5
6,3,Stroop,5
6,3,Stroop,5
6,3,Stroop,5
6,3,Stroop,5
6,3,Stroop,5
6,3,Stroop,5
6,3,Stroop,5
6,3,Stroop,5
6,3,Stroop,5
6,3,Stroop,5
6,3,Stroop,5
6,3,Stroop,5
6,3,Stroop,5
6,3,Stroop,5
6,3,Stroop,5
6,3,Stroop,5
6,3,Stroop,5
6,3,Stroop,5
6,3,Stroop,5
6,3,Stroop,5
6,3,Stroop,5
6,3,Stroop,5
6,3,Stroop,5
7,1,Stroop,4
7,1,Stroop,4
7,1,Stroop,4
7,1,Stroop,4
7,1,Stroop,4
7,1,Stroop,4
7,1,Stroop,4
7,1,Stroop,4
7,1,Stroop,4
7,1,Stroop,4
7,1,Stroop,4
7,1,Stroop,4
7,1,Stroop,4
7,1,Stroop,4
7,1,Stroop,4
7,1,Stroop,4
7,1,Stroop,4
7,1,Stroop,4
7,1,Stroop,4
7,1,Stroop,4
7,1,Stroop,4
7,1,Stroop,4
7,1,Stroop,4
7,1,Stroop,4
7,1,Mirror,5
7,1,Mirror,5
7,1,Mirror,5
7,1,Mirror,5
7,1,Mirror,5
7,1,Mirror,5
7,1,Mirror,5
7,1,Mirror,5
7,1,Mirror,5
7,1,Mirror,5
7,1,Mirror,5
7,1,Mirror,5
7,1,Mirror,5
7,1,Mirror,5
7,1,Mirror,5
7,1,Mirror,5
7,1,Mirror,5
7,1,Mirror,5
7,1,Mirror,5
7,1,Mirror,5
7,1,Mirror,5
7,1,Mirror,5
7,1,Mirror,5
7,1,Mirror,5
7,1,Relax,0
7,1,Relax,0
7,1,Relax,0
7,1,Relax,0
7,1,Relax,0
7,1,Relax,0
7,1,Relax,0
7,1,Relax,0
7,1,Relax,0
7,1,Relax,0
7,1,Relax,0
7,1,Relax,0
7,1,Relax,0
7,1,Relax,0
7,1,Relax,0
7,1,Relax,0
7,1,Relax,0
7,1,Relax,0
7,1,Relax,0
7,1,Relax,0
7,1,Relax,0
7,1,Relax,0
7,1,Relax,0
7,1,Relax,0
7,1,Arithmetic,5
7,1,Arithmetic,5
7,1,Arithmetic,5
7,1,Arithmetic,5
7,1,Arithmetic,5
7,1,Arithmetic,5
7,1,Arithmetic,5
7,1,Arithmetic,5
7,1,Arithmetic,5
7,1,Arithmetic,5
7,1,Arithmetic,5
7,1,Arithmetic,5
7,1,Arithmetic,5
7,1,Arithmetic,5
7,1,Arithmetic,5
7,1,Arithmetic,5
7,1,Arithmetic,5
7,1,Arithmetic,5
7,1,Arithmetic,5
7,1,Arithmetic,5
7,1,Arithmetic,5
7,1,Arithmetic,5
7,1,Arithmetic,5
7,1,Arithmetic,5
7,2,Stroop,3
7,2,Stroop,3
7,2,Stroop,3
7,2,Stroop,3
7,2,Stroop,3
7,2,Stroop,3
7,2,Stroop,3
7,2,Stroop,3
7,2,Stroop,3
7,2,Stroop,3
7,2,Stroop,3
7,2,Stroop,3
7,2,Stroop,3
7,2,Stroop,3
7,2,Stroop,3
7,2,Stroop,3
7,2,Stroop,3
7,2,Stroop,3
7,2,Stroop,3
7,2,Stroop,3
7,2,Stroop,3
7,2,Stroop,3
7,2,Stroop,3
7,2,Stroop,3
7,2,Relax,0
7,2,Relax,0
7,2,Relax,0
7,2,Relax,0
7,2,Relax,0
7,2,Relax,0
7,2,Relax,0
7,2,Relax,0
7,2,Relax,0
7,2,Relax,0
7,2,Relax,0
7,2,Relax,0
7,2,Relax,0
7,2,Relax,0
7,2,Relax,0
7,2,Relax,0
7,2,Relax,0
7,2,Relax,0
7,2,Relax,0
7,2,Relax,0
7,2,Relax,0
7,2,Relax,0
7,2,Relax,0
7,2,Relax,0
7,2,Mirror,3
7,2,Mirror,3
7,2,Mirror,3
7,2,Mirror,3
7,2,Mirror,3
7,2,Mirror,3
7,2,Mirror,3
7,2,Mirror,3
7,2,Mirror,3
7,2,Mirror,3
7,2,Mirror,3
7,2,Mirror,3
7,2,Mirror,3
7,2,Mirror,3
7,2,Mirror,3
7,2,Mirror,3
7,2,Mirror,3
7,2,Mirror,3
7,2,Mirror,3
7,2,Mirror,3
7,2,Mirror,3
7,2,Mirror,3
7,2,Mirror,3
7,2,Mirror,3
7,2,Arithmetic,3
7,2,Arithmetic,3
7,2,Arithmetic,3
7,2,Arithmetic,3
7,2,Arithmetic,3
7,2,Arithmetic,3
7,2,Arithmetic,3
7,2,Arithmetic,3
7,2,Arithmetic,3
7,2,Arithmetic,3
7,2,Arithmetic,3
7,2,Arithmetic,3
7,2,Arithmetic,3
7,2,Arithmetic,3
7,2,Arithmetic,3
7,2,Arithmetic,3
7,2,Arithmetic,3
7,2,Arithmetic,3
7,2,Arithmetic,3
7,2,Arithmetic,3
7,2,Arithmetic,3
7,2,Arithmetic,3
7,2,Arithmetic,3
7,2,Arithmetic,3
7,3,Stroop,6
7,3,Stroop,6
7,3,Stroop,6
7,3,Stroop,6
7,3,Stroop,6
7,3,Stroop,6
7,3,Stroop,6
7,3,Stroop,6
7,3,Stroop,6
7,3,Stroop,6
7,3,Stroop,6
7,3,Stroop,6
7,3,Stroop,6
7,3,Stroop,6
7,3,Stroop,6
7,3,Stroop,6
7,3,Stroop,6
7,3,Stroop,6
7,3,Stroop,6
7,3,Stroop,6
7,3,Stroop,6
7,3,Stroop,6
7,3,Stroop,6
7,3,Stroop,6
7,3,Relax,0
7,3,Relax,0
7,3,Relax,0
7,3,Relax,0
7,3,Relax,0
7,3,Relax,0
7,3,Relax,0
7,3,Relax,0
7,3,Relax,0
7,3,Relax,0
7,3,Relax,0
7,3,Relax,0
7,3,Relax,0
7,3,Relax,0
7,3,Relax,0
7,3,Relax,0
7,3,Relax,0
7,3,Relax,0
7,3,Relax,0
7,3,Relax,0
7,3,Relax,0
7,3,Relax,0
7,3,Relax,0
7,3,Relax,0
7,3,Mirror,3
7,3,Mirror,3
7,3,Mirror,3
7,3,Mirror,3
7,3,Mirror,3
7,3,Mirror,3
7,3,Mirror,3
7,3,Mirror,3
7,3,Mirror,3
7,3,Mirror,3
7,3,Mirror,3
7,3,Mirror,3
7,3,Mirror,3
7,3,Mirror,3
7,3,Mirror,3
7,3,Mirror,3
7,3,Mirror,3
7,3,Mirror,3
7,3,Mirror,3
7,3,Mirror,3
7,3,Mirror,3
7,3,Mirror,3
7,3,Mirror,3
7,3,Mirror,3
7,3,Arithmetic,6
7,3,Arithmetic,6
7,3,Arithmetic,6
7,3,Arithmetic,6
7,3,Arithmetic,6
7,3,Arithmetic,6
7,3,Arithmetic,6
7,3,Arithmetic,6
7,3,Arithmetic,6
7,3,Arithmetic,6
7,3,Arithmetic,6
7,3,Arithmetic,6
7,3,Arithmetic,6
7,3,Arithmetic,6
7,3,Arithmetic,6
7,3,Arithmetic,6
7,3,Arithmetic,6
7,3,Arithmetic,6
7,3,Arithmetic,6
7,3,Arithmetic,6
7,3,Arithmetic,6
7,3,Arithmetic,6
7,3,Arithmetic,6
7,3,Arithmetic,6
8,1,Stroop,4
8,1,Stroop,4
8,1,Stroop,4
8,1,Stroop,4
8,1,Stroop,4
8,1,Stroop,4
8,1,Stroop,4
8,1,Stroop,4
8,1,Stroop,4
8,1,Stroop,4
8,1,Stroop,4
8,1,Stroop,4
8,1,Stroop,4
8,1,Stroop,4
8,1,Stroop,4
8,1,Stroop,4
8,1,Stroop,4
8,1,Stroop,4
8,1,Stroop,4
8,1,Stroop,4
8,1,Stroop,4
8,1,Stroop,4
8,1,Stroop,4
8,1,Stroop,4
8,1,Relax,0
8,1,Relax,0
8,1,Relax,0
8,1,Relax,0
8,1,Relax,0
8,1,Relax,0
8,1,Relax,0
8,1,Relax,0
8,1,Relax,0
8,1,Relax,0
8,1,Relax,0
8,1,Relax,0
8,1,Relax,0
8,1,Relax,0
8,1,Relax,0
8,1,Relax,0
8,1,Relax,0
8,1,Relax,0
8,1,Relax,0
8,1,Relax,0
8,1,Relax,0
8,1,Relax,0
8,1,Relax,0
8,1,Relax,0
8,1,Mirror,5
8,1,Mirror,5
8,1,Mirror,5
8,1,Mirror,5
8,1,Mirror,5
8,1,Mirror,5
8,1,Mirror,5
8,1,Mirror,5
8,1,Mirror,5
8,1,Mirror,5
8,1,Mirror,5
8,1,Mirror,5
8,1,Mirror,5
8,1,Mirror,5
8,1,Mirror,5
8,1,Mirror,5
8,1,Mirror,5
8,1,Mirror,5
8,1,Mirror,5
8,1,Mirror,5
8,1,Mirror,5
8,1,Mirror,5
8,1,Mirror,5
8,1,Mirror,5
8,1,Arithmetic,3
8,1,Arithmetic,3
8,1,Arithmetic,3
8,1,Arithmetic,3
8,1,Arithmetic,3
8,1,Arithmetic,3
8,1,Arithmetic,3
8,1,Arithmetic,3
8,1,Arithmetic,3
8,1,Arithmetic,3
8,1,Arithmetic,3
8,1,Arithmetic,3
8,1,Arithmetic,3
8,1,Arithmetic,3
8,1,Arithmetic,3
8,1,Arithmetic,3
8,1,Arithmetic,3
8,1,Arithmetic,3
8,1,Arithmetic,3
8,1,Arithmetic,3
8,1,Arithmetic,3
8,1,Arithmetic,3
8,1,Arithmetic,3
8,1,Arithmetic,3
8,2,Stroop,3
8,2,Stroop,3
8,2,Stroop,3
8,2,Stroop,3
8,2,Stroop,3
8,2,Stroop,3
8,2,Stroop,3
8,2,Stroop,3
8,2,Stroop,3
8,2,Stroop,3
8,2,Stroop,3
8,2,Stroop,3
8,2,Stroop,3
8,2,Stroop,3
8,2,Stroop,3
8,2,Stroop,3
8,2,Stroop,3
8,2,Stroop,3
8,2,Stroop,3
8,2,Stroop,3
8,2,Stroop,3
8,2,Stroop,3
8,2,Stroop,3
8,2,Stroop,3
8,2,Mirror,6
8,2,Mirror,6
8,2,Mirror,6
8,2,Mirror,6
8,2,Mirror,6
8,2,Mirror,6
8,2,Mirror,6
8,2,Mirror,6
8,2,Mirror,6
8,2,Mirror,6
8,2,Mirror,6
8,2,Mirror,6
8,2,Mirror,6
8,2,Mirror,6
8,2,Mirror,6
8,2,Mirror,6
8,2,Mirror,6
8,2,Mirror,6
8,2,Mirror,6
8,2,Mirror,6
8,2,Mirror,6
8,2,Mirror,6
8,2,Mirror,6
8,2,Mirror,6
8,2,Relax,0
8,2,Relax,0
8,2,Relax,0
8,2,Relax,0
8,2,Relax,0
8,2,Relax,0
8,2,Relax,0
8,2,Relax,0
8,2,Relax,0
8,2,Relax,0
8,2,Relax,0
8,2,Relax,0
8,2,Relax,0
8,2,Relax,0
8,2,Relax,0
8,2,Relax,0
8,2,Relax,0
8,2,Relax,0
8,2,Relax,0
8,2,Relax,0
8,2,Relax,0
8,2,Relax,0
8,2,Relax,0
8,2,Relax,0
8,2,Arithmetic,6
8,2,Arithmetic,6
8,2,Arithmetic,6
8,2,Arithmetic,6
8,2,Arithmetic,6
8,2,Arithmetic,6
8,2,Arithmetic,6
8,2,Arithmetic,6
8,2,Arithmetic,6
8,2,Arithmetic,6
8,2,Arithmetic,6
8,2,Arithmetic,6
8,2,Arithmetic,6
8,2,Arithmetic,6
8,2,Arithmetic,6
8,2,Arithmetic,6
8,2,Arithmetic,6
8,2,Arithmetic,6
8,2,Arithmetic,6
8,2,Arithmetic,6
8,2,Arithmetic,6
8,2,Arithmetic,6
8,2,Arithmetic,6
8,2,Arithmetic,6
8,3,Stroop,3
8,3,Stroop,3
8,3,Stroop,3
8,3,Stroop,3
8,3,Stroop,3
8,3,Stroop,3
8,3,Stroop,3
8,3,Stroop,3
8,3,Stroop,3
8,3,Stroop,3
8,3,Stroop,3
8,3,Stroop,3
8,3,Stroop,3
8,3,Stroop,3
8,3,Stroop,3
8,3,Stroop,3
8,3,Stroop,3
8,3,Stroop,3
8,3,Stroop,3
8,3,Stroop,3
8,3,Stroop,3
8,3,Stroop,3
8,3,Stroop,3
8,3,Stroop,3
8,3,Mirror,6
8,3,Mirror,6
8,3,Mirror,6
8,3,Mirror,6
8,3,Mirror,6
8,3,Mirror,6
8,3,Mirror,6
8,3,Mirror,6
8,3,Mirror,6
8,3,Mirror,6
8,3,Mirror,6
8,3,Mirror,6
8,3,Mirror,6
8,3,Mirror,6
8,3,Mirror,6
8,3,Mirror,6
8,3,Mirror,6
8,3,Mirror,6
8,3,Mirror,6
8,3,Mirror,6
8,3,Mirror,6
8,3,Mirror,6
8,3,Mirror,6
8,3,Mirror,6
8,3,Relax,0
8,3,Relax,0
8,3,Relax,0
8,3,Relax,0
8,3,Relax,0
8,3,Relax,0
8,3,Relax,0
8,3,Relax,0
8,3,Relax,0
8,3,Relax,0
8,3,Relax,0
8,3,Relax,0
8,3,Relax,0
8,3,Relax,0
8,3,Relax,0
8,3,Relax,0
8,3,Relax,0
8,3,Relax,0
8,3,Relax,0
8,3,Relax,0
8,3,Relax,0
8,3,Relax,0
8,3,Relax,0
8,3,Relax,0
8,3,Arithmetic,5
8,3,Arithmetic,5
8,3,Arithmetic,5
8,3,Arithmetic,5
8,3,Arithmetic,5
8,3,Arithmetic,5
8,3,Arithmetic,5
8,3,Arithmetic,5
8,3,Arithmetic,5
8,3,Arithmetic,5
8,3,Arithmetic,5
8,3,Arithmetic,5
8,3,Arithmetic,5
8,3,Arithmetic,5
8,3,Arithmetic,5
8,3,Arithmetic,5
8,3,Arithmetic,5
8,3,Arithmetic,5
8,3,Arithmetic,5
8,3,Arithmetic,5
8,3,Arithmetic,5
8,3,Arithmetic,5
8,3,Arithmetic,5
8,3,Arithmetic,5
9,1,Arithmetic,3
9,1,Arithmetic,3
9,1,Arithmetic,3
9,1,Arithmetic,3
9,1,Arithmetic,3
9,1,Arithmetic,3
9,1,Arithmetic,3
9,1,Arithmetic,3
9,1,Arithmetic,3
9,1,Arithmetic,3
9,1,Arithmetic,3
9,1,Arithmetic,3
9,1,Arithmetic,3
9,1,Arithmetic,3
9,1,Arithmetic,3
9,1,Arithmetic,3
9,1,Arithmetic,3
9,1,Arithmetic,3
9,1,Arithmetic,3
9,1,Arithmetic,3
9,1,Arithmetic,3
9,1,Arithmetic,3
9,1,Arithmetic,3
9,1,Arithmetic,3
9,1,Relax,0
9,1,Relax,0
9,1,Relax,0
9,1,Relax,0
9,1,Relax,0
9,1,Relax,0
9,1,Relax,0
9,1,Relax,0
9,1,Relax,0
9,1,Relax,0
9,1,Relax,0
9,1,Relax,0
9,1,Relax,0
9,1,Relax,0
9,1,Relax,0
9,1,Relax,0
9,1,Relax,0
9,1,Relax,0
9,1,Relax,0
9,1,Relax,0
9,1,Relax,0
9,1,Relax,0
9,1,Relax,0
9,1,Relax,0
9,1,Mirror,6
9,1,Mirror,6
9,1,Mirror,6
9,1,Mirror,6
9,1,Mirror,6
9,1,Mirror,6
9,1,Mirror,6
9,1,Mirror,6
9,1,Mirror,6
9,1,Mirror,6
9,1,Mirror,6
9,1,Mirror,6
9,1,Mirror,6
9,1,Mirror,6
9,1,Mirror,6
9,1,Mirror,6
9,1,Mirror,6
9,1,Mirror,6
9,1,Mirror,6
9,1,Mirror,6
9,1,Mirror,6
9,1,Mirror,6
9,1,Mirror,6
9,1,Mirror,6
9,1,Stroop,4
9,1,Stroop,4
9,1,Stroop,4
9,1,Stroop,4
9,1,Stroop,4
9,1,Stroop,4
9,1,Stroop,4
9,1,Stroop,4
9,1,Stroop,4
9,1,Stroop,4
9,1,Stroop,4
9,1,Stroop,4
9,1,Stroop,4
9,1,Stroop,4
9,1,Stroop,4
9,1,Stroop,4
9,1,Stroop,4
9,1,Stroop,4
9,1,Stroop,4
9,1,Stroop,4
9,1,Stroop,4
9,1,Stroop,4
9,1,Stroop,4
9,1,Stroop,4
9,2,Arithmetic,4
9,2,Arithmetic,4
9,2,Arithmetic,4
9,2,Arithmetic,4
9,2,Arithmetic,4
9,2,Arithmetic,4
9,2,Arithmetic,4
9,2,Arithmetic,4
9,2,Arithmetic,4
9,2,Arithmetic,4
9,2,Arithmetic,4
9,2,Arithmetic,4
9,2,Arithmetic,4
9,2,Arithmetic,4
9,2,Arithmetic,4
9,2,Arithmetic,4
9,2,Arithmetic,4
9,2,Arithmetic,4
9,2,Arithmetic,4
9,2,Arithmetic,4
9,2,Arithmetic,4
9,2,Arithmetic,4
9,2,Arithmetic,4
9,2,Arithmetic,4
9,2,Mirror,4
9,2,Mirror,4
9,2,Mirror,4
9,2,Mirror,4
9,2,Mirror,4
9,2,Mirror,4
9,2,Mirror,4
9,2,Mirror,4
9,2,Mirror,4
9,2,Mirror,4
9,2,Mirror,4
9,2,Mirror,4
9,2,Mirror,4
9,2,Mirror,4
9,2,Mirror,4
9,2,Mirror,4
9,2,Mirror,4
9,2,Mirror,4
9,2,Mirror,4
9,2,Mirror,4
9,2,Mirror,4
9,2,Mirror,4
9,2,Mirror,4
9,2,Mirror,4
9,2,Relax,0
9,2,Relax,0
9,2,Relax,0
9,2,Relax,0
9,2,Relax,0
9,2,Relax,0
9,2,Relax,0
9,2,Relax,0
9,2,Relax,0
9,2,Relax,0
9,2,Relax,0
9,2,Relax,0
9,2,Relax,0
9,2,Relax,0
9,2,Relax,0
9,2,Relax,0
9,2,Relax,0
9,2,Relax,0
9,2,Relax,0
9,2,Relax,0
9,2,Relax,0
9,2,Relax,0
9,2,Relax,0
9,2,Relax,0
9,2,Stroop,4
9,2,Stroop,4
9,2,Stroop,4
9,2,Stroop,4
9,2,Stroop,4
9,2,Stroop,4
9,2,Stroop,4
9,2,Stroop,4
9,2,Stroop,4
9,2,Stroop,4
9,2,Stroop,4
9,2,Stroop,4
